Origin_Zone,Destination_Zone,Start_date,End_Date,Purpose,Time_of_Day,Subscriber_Class,Count,SZCount
16,30,20150401,20150430,H00:H24,NHB,Resident,490.88,148.75
30,11,20150401,20150430,H00:H24,HBO,Resident,1028.33,225.73
19,21,20150401,20150430,H00:H24,NHB,Resident,143.52,41.01
13,31,20150401,20150430,H00:H24,NHB,Resident,886.95,230.47
9,11,20150401,20150430,H00:H24,HBO,Resident,2611.98,309.67
4,25,20150401,20150430,H00:H24,NHB,Visitor,196.58,14.04
30,27,20150401,20150430,H00:H24,NHB,Resident,132.67,24.88
9,25,20150401,20150430,H00:H24,NHB,Visitor,508.02,39.08
3,14,20150401,20150430,H00:H24,HBO,Resident,955.14,90.49
13,31,20150401,20150430,H00:H24,HBW,Resident,244.57,50.35
32,13,20150401,20150430,H00:H24,HBW,Resident,204.78,8.53
13,32,20150401,20150430,H00:H24,HBW,Resident,189.73,43.12
15,12,20150401,20150430,H00:H24,HBO,Resident,974.11,205.08
12,25,20150401,20150430,H00:H24,NHB,Resident,620.15,78.33
25,12,20150401,20150430,H00:H24,NHB,Resident,763.35,157.39
12,40,20150401,20150430,H00:H24,NHB,Resident,76.92,16.48
36,40,20150401,20150430,H00:H24,HBO,Resident,307.85,78.75
2,31,20150401,20150430,H00:H24,NHB,Visitor,788.51,116.56
15,23,20150401,20150430,H00:H24,HBW,Resident,126.39,42.13
4,17,20150401,20150430,H00:H24,NHB,Visitor,391.09,14.22
10,4,20150401,20150430,H00:H24,HBW,Resident,92.04,5.41
6,10,20150401,20150430,H00:H24,HBO,Resident,1013.21,158.53
20,9,20150401,20150430,H00:H24,NHB,Resident,1586.31,112.46
31,2,20150401,20150430,H00:H24,NHB,Resident,400.23,157.84
35,11,20150401,20150430,H00:H24,HBW,Resident,600.28,59.29
17,28,20150401,20150430,H00:H24,NHB,Resident,427.41,44.99
28,17,20150401,20150430,H00:H24,HBO,Resident,403.57,94.96
2,36,20150401,20150430,H00:H24,HBW,Resident,226.64,21.08
16,2,20150401,20150430,H00:H24,HBW,Resident,1384.56,193.32
30,13,20150401,20150430,H00:H24,HBO,Resident,590.31,54.37
13,30,20150401,20150430,H00:H24,HBO,Resident,504.99,124.31
25,10,20150401,20150430,H00:H24,HBW,Resident,648.81,108.13
10,24,20150401,20150430,H00:H24,HBW,Resident,642.83,32.80
24,25,20150401,20150430,H00:H24,NHB,Visitor,1197.16,499.91
27,16,20150401,20150430,H00:H24,HBO,Resident,289.74,85.60
16,27,20150401,20150430,H00:H24,HBO,Resident,325.62,54.27
27,17,20150401,20150430,H00:H24,HBO,Resident,625.35,88.28
38,11,20150401,20150430,H00:H24,NHB,Resident,433.83,80.34
11,29,20150401,20150430,H00:H24,HBO,Resident,824.61,105.91
17,35,20150401,20150430,H00:H24,NHB,Resident,891.05,154.65
35,14,20150401,20150430,H00:H24,HBO,Resident,1255.60,169.47
16,38,20150401,20150430,H00:H24,NHB,Resident,637.39,53.12
11,32,20150401,20150430,H00:H24,HBO,Resident,509.32,112.22
17,18,20150401,20150430,H00:H24,NHB,Resident,143.80,19.83
15,38,20150401,20150430,H00:H24,HBW,Resident,524.56,57.37
38,15,20150401,20150430,H00:H24,NHB,Resident,746.52,181.40
17,34,20150401,20150430,H00:H24,HBW,Resident,468.48,64.87
26,11,20150401,20150430,H00:H24,HBW,Resident,896.81,113.11
11,26,20150401,20150430,H00:H24,HBW,Resident,901.14,119.62
11,19,20150401,20150430,H00:H24,HBO,Resident,1430.15,136.80
19,11,20150401,20150430,H00:H24,HBO,Resident,1255.71,79.63
36,6,20150401,20150430,H00:H24,HBO,Resident,255.89,26.25
6,12,20150401,20150430,H00:H24,HBW,Resident,484.69,85.99
12,6,20150401,20150430,H00:H24,HBW,Resident,498.75,149.63
11,36,20150401,20150430,H00:H24,HBO,Resident,790.15,83.80
36,11,20150401,20150430,H00:H24,HBO,Resident,783.64,108.50
39,17,20150401,20150430,H00:H24,HBO,Resident,826.28,254.77
17,39,20150401,20150430,H00:H24,HBO,Resident,723.83,147.72
16,25,20150401,20150430,H00:H24,HBO,Resident,707.87,145.90
25,16,20150401,20150430,H00:H24,HBO,Resident,694.92,189.02
12,21,20150401,20150430,H00:H24,NHB,Resident,396.57,72.10
21,12,20150401,20150430,H00:H24,NHB,Resident,519.04,110.10
24,15,20150401,20150430,H00:H24,HBW,Resident,647.04,93.93
20,11,20150401,20150430,H00:H24,NHB,Visitor,1463.83,113.70
38,9,20150401,20150430,H00:H24,HBW,Resident,100.79,9.16
9,36,20150401,20150430,H00:H24,HBW,Resident,193.43,22.11
12,4,20150401,20150430,H00:H24,NHB,Resident,252.95,75.89
15,25,20150401,20150430,H00:H24,NHB,Resident,1040.58,265.12
38,36,20150401,20150430,H00:H24,NHB,Resident,198.77,36.81
21,25,20150401,20150430,H00:H24,HBW,Resident,221.57,21.10
17,32,20150401,20150430,H00:H24,NHB,Visitor,171.23,28.54
13,14,20150401,20150430,H00:H24,NHB,Visitor,2163.64,391.58
25,8,20150401,20150430,H00:H24,NHB,Resident,180.48,58.01
24,2,20150401,20150430,H00:H24,HBO,Resident,838.88,51.29
6,2,20150401,20150430,H00:H24,HBO,Resident,583.01,81.11
38,10,20150401,20150430,H00:H24,HBO,Resident,212.69,23.63
10,38,20150401,20150430,H00:H24,HBO,Resident,218.10,72.70
24,12,20150401,20150430,H00:H24,NHB,Visitor,1312.47,211.91
28,6,20150401,20150430,H00:H24,NHB,Visitor,11.58,5.79
6,20,20150401,20150430,H00:H24,NHB,Visitor,116.31,13.68
6,2,20150401,20150430,H00:H24,HBW,Resident,888.51,80.77
2,6,20150401,20150430,H00:H24,HBW,Resident,798.68,144.02
15,29,20150401,20150430,H00:H24,HBW,Resident,202.80,19.01
29,15,20150401,20150430,H00:H24,HBW,Resident,199.42,18.13
21,20,20150401,20150430,H00:H24,HBO,Resident,180.71,25.02
14,29,20150401,20150430,H00:H24,NHB,Resident,505.48,195.45
17,39,20150401,20150430,H00:H24,HBW,Resident,467.30,111.59
4,11,20150401,20150430,H00:H24,NHB,Visitor,1012.29,104.72
11,19,20150401,20150430,H00:H24,NHB,Resident,1280.80,104.98
17,33,20150401,20150430,H00:H24,HBW,Resident,408.88,51.11
33,17,20150401,20150430,H00:H24,HBW,Resident,494.74,36.65
17,27,20150401,20150430,H00:H24,NHB,Resident,809.31,69.77
27,17,20150401,20150430,H00:H24,NHB,Resident,755.93,149.99
21,14,20150401,20150430,H00:H24,NHB,Resident,1372.42,406.19
25,35,20150401,20150430,H00:H24,HBW,Resident,188.02,26.86
35,25,20150401,20150430,H00:H24,HBW,Resident,171.28,28.55
15,36,20150401,20150430,H00:H24,HBO,Resident,1649.29,193.64
25,18,20150401,20150430,H00:H24,NHB,Visitor,268.52,29.03
10,23,20150401,20150430,H00:H24,HBO,Resident,698.18,36.43
23,13,20150401,20150430,H00:H24,HBO,Resident,637.84,95.68
39,11,20150401,20150430,H00:H24,HBO,Resident,592.87,98.81
14,28,20150401,20150430,H00:H24,HBW,Resident,214.97,112.16
28,14,20150401,20150430,H00:H24,HBW,Resident,281.44,48.52
31,23,20150401,20150430,H00:H24,NHB,Resident,189.34,33.81
26,19,20150401,20150430,H00:H24,HBO,Resident,48.58,18.22
11,21,20150401,20150430,H00:H24,HBO,Resident,1717.50,107.68
9,34,20150401,20150430,H00:H24,HBW,Resident,142.27,25.11
34,9,20150401,20150430,H00:H24,HBW,Resident,161.05,18.95
17,39,20150401,20150430,H00:H24,NHB,Visitor,102.18,28.38
18,7,20150401,20150430,H00:H24,HBO,Resident,51.61,3.97
20,2,20150401,20150430,H00:H24,HBO,Resident,1318.24,59.92
23,6,20150401,20150430,H00:H24,HBO,Resident,176.29,74.58
6,23,20150401,20150430,H00:H24,HBO,Resident,168.43,33.69
31,21,20150401,20150430,H00:H24,NHB,Visitor,116.36,30.62
11,21,20150401,20150430,H00:H24,NHB,Visitor,1313.55,156.84
31,15,20150401,20150430,H00:H24,NHB,Resident,797.19,298.95
31,35,20150401,20150430,H00:H24,NHB,Resident,153.01,55.64
35,21,20150401,20150430,H00:H24,HBW,Resident,81.88,20.47
2,31,20150401,20150430,H00:H24,HBO,Resident,330.51,64.13
5,25,20150401,20150430,H00:H24,NHB,Visitor,166.82,17.26
6,24,20150401,20150430,H00:H24,NHB,Resident,244.95,53.25
38,22,20150401,20150430,H00:H24,HBO,Resident,110.25,47.25
22,38,20150401,20150430,H00:H24,HBO,Resident,55.17,13.79
10,23,20150401,20150430,H00:H24,NHB,Resident,503.01,29.16
9,29,20150401,20150430,H00:H24,NHB,Visitor,47.45,6.78
32,5,20150401,20150430,H00:H24,NHB,Visitor,13.55,6.78
35,16,20150401,20150430,H00:H24,NHB,Resident,992.91,146.02
16,31,20150401,20150430,H00:H24,HBW,Resident,614.38,103.47
24,10,20150401,20150430,H00:H24,HBW,Resident,502.43,24.21
17,35,20150401,20150430,H00:H24,NHB,Visitor,93.62,31.21
35,17,20150401,20150430,H00:H24,NHB,Visitor,117.29,21.99
23,17,20150401,20150430,H00:H24,NHB,Resident,1237.01,239.20
25,36,20150401,20150430,H00:H24,NHB,Visitor,129.28,14.36
36,25,20150401,20150430,H00:H24,NHB,Visitor,141.02,26.86
34,7,20150401,20150430,H00:H24,NHB,Resident,342.42,45.23
2,6,20150401,20150430,H00:H24,HBO,Resident,608.72,132.33
14,4,20150401,20150430,H00:H24,HBO,Resident,1296.48,124.07
16,24,20150401,20150430,H00:H24,NHB,Visitor,1289.33,289.74
35,26,20150401,20150430,H00:H24,NHB,Resident,110.95,30.26
26,6,20150401,20150430,H00:H24,NHB,Resident,81.14,22.13
6,35,20150401,20150430,H00:H24,NHB,Resident,66.63,18.17
40,34,20150401,20150430,H00:H24,HBO,Resident,71.69,21.51
34,30,20150401,20150430,H00:H24,NHB,Resident,163.38,57.18
30,40,20150401,20150430,H00:H24,HBW,Resident,56.43,40.31
17,4,20150401,20150430,H00:H24,NHB,Resident,1656.40,74.28
19,11,20150401,20150430,H00:H24,NHB,Visitor,1008.20,91.02
39,4,20150401,20150430,H00:H24,NHB,Resident,122.66,6.13
31,4,20150401,20150430,H00:H24,NHB,Visitor,49.51,18.57
21,6,20150401,20150430,H00:H24,HBO,Resident,270.12,41.11
6,21,20150401,20150430,H00:H24,HBO,Resident,236.51,9.27
23,25,20150401,20150430,H00:H24,HBO,Resident,216.74,42.29
14,40,20150401,20150430,H00:H24,NHB,Visitor,289.98,84.87
40,2,20150401,20150430,H00:H24,NHB,Visitor,242.98,40.50
2,30,20150401,20150430,H00:H24,NHB,Resident,224.23,54.54
15,37,20150401,20150430,H00:H24,NHB,Resident,816.36,84.72
14,23,20150401,20150430,H00:H24,NHB,Resident,760.33,184.14
15,39,20150401,20150430,H00:H24,HBO,Resident,1415.17,150.69
16,26,20150401,20150430,H00:H24,HBW,Resident,167.25,44.01
26,16,20150401,20150430,H00:H24,HBW,Resident,249.44,35.63
36,10,20150401,20150430,H00:H24,HBO,Resident,230.52,54.60
29,10,20150401,20150430,H00:H24,NHB,Resident,254.14,44.85
3,24,20150401,20150430,H00:H24,HBO,Resident,131.26,8.75
24,3,20150401,20150430,H00:H24,HBO,Resident,138.55,16.63
39,15,20150401,20150430,H00:H24,HBO,Resident,1451.12,181.39
20,17,20150401,20150430,H00:H24,NHB,Visitor,829.32,42.07
11,40,20150401,20150430,H00:H24,NHB,Resident,433.86,67.22
20,15,20150401,20150430,H00:H24,HBO,Resident,920.30,248.24
23,21,20150401,20150430,H00:H24,HBW,Resident,165.39,4.86
19,25,20150401,20150430,H00:H24,NHB,Resident,170.67,59.08
25,19,20150401,20150430,H00:H24,NHB,Resident,100.34,23.61
30,35,20150401,20150430,H00:H24,HBW,Resident,22.46,11.23
15,3,20150401,20150430,H00:H24,NHB,Resident,945.03,11.81
10,25,20150401,20150430,H00:H24,HBW,Resident,722.29,28.05
26,8,20150401,20150430,H00:H24,NHB,Visitor,19.94,6.65
23,14,20150401,20150430,H00:H24,NHB,Visitor,221.51,71.67
14,23,20150401,20150430,H00:H24,NHB,Visitor,270.51,64.41
12,19,20150401,20150430,H00:H24,HBO,Resident,462.63,29.37
19,12,20150401,20150430,H00:H24,HBO,Resident,554.26,15.61
13,18,20150401,20150430,H00:H24,HBO,Resident,131.05,3.97
8,13,20150401,20150430,H00:H24,NHB,Resident,416.18,44.82
12,3,20150401,20150430,H00:H24,NHB,Resident,99.24,12.40
8,27,20150401,20150430,H00:H24,NHB,Resident,110.65,9.22
38,39,20150401,20150430,H00:H24,HBO,Resident,224.18,89.67
30,24,20150401,20150430,H00:H24,NHB,Visitor,92.44,13.21
23,14,20150401,20150430,H00:H24,HBW,Resident,455.69,48.61
14,23,20150401,20150430,H00:H24,HBW,Resident,344.54,50.11
16,20,20150401,20150430,H00:H24,HBW,Resident,1029.73,68.27
2,23,20150401,20150430,H00:H24,NHB,Visitor,574.06,29.07
23,13,20150401,20150430,H00:H24,NHB,Visitor,93.72,13.39
24,12,20150401,20150430,H00:H24,NHB,Resident,312.07,22.29
5,16,20150401,20150430,H00:H24,NHB,Resident,1575.44,14.13
31,19,20150401,20150430,H00:H24,NHB,Resident,95.21,39.20
19,13,20150401,20150430,H00:H24,HBO,Resident,524.45,66.84
20,29,20150401,20150430,H00:H24,NHB,Resident,340.25,41.49
10,5,20150401,20150430,H00:H24,HBO,Resident,330.75,28.15
10,31,20150401,20150430,H00:H24,NHB,Resident,317.05,77.64
5,13,20150401,20150430,H00:H24,HBO,Resident,326.05,61.13
13,5,20150401,20150430,H00:H24,HBO,Resident,242.09,82.66
11,24,20150401,20150430,H00:H24,NHB,Resident,1020.14,53.07
31,25,20150401,20150430,H00:H24,NHB,Resident,245.38,79.75
11,27,20150401,20150430,H00:H24,NHB,Resident,549.50,91.58
22,2,20150401,20150430,H00:H24,HBO,Resident,205.06,6.61
2,22,20150401,20150430,H00:H24,HBO,Resident,157.44,22.49
38,14,20150401,20150430,H00:H24,HBW,Resident,940.16,55.30
14,35,20150401,20150430,H00:H24,HBW,Resident,421.50,36.65
35,14,20150401,20150430,H00:H24,HBW,Resident,453.43,25.91
12,15,20150401,20150430,H00:H24,NHB,Visitor,114.80,27.33
29,10,20150401,20150430,H00:H24,HBO,Resident,275.48,41.32
4,12,20150401,20150430,H00:H24,NHB,Resident,220.00,41.25
12,34,20150401,20150430,H00:H24,NHB,Resident,295.52,89.34
6,34,20150401,20150430,H00:H24,NHB,Resident,372.30,107.39
8,25,20150401,20150430,H00:H24,NHB,Resident,184.29,46.07
11,23,20150401,20150430,H00:H24,NHB,Resident,806.28,108.41
6,12,20150401,20150430,H00:H24,HBO,Resident,466.31,66.62
22,9,20150401,20150430,H00:H24,NHB,Resident,194.11,38.82
30,2,20150401,20150430,H00:H24,NHB,Visitor,253.85,41.16
30,26,20150401,20150430,H00:H24,HBO,Resident,388.91,33.82
26,30,20150401,20150430,H00:H24,HBO,Resident,480.03,47.06
38,14,20150401,20150430,H00:H24,NHB,Resident,834.24,171.32
10,6,20150401,20150430,H00:H24,HBO,Resident,941.86,128.74
36,6,20150401,20150430,H00:H24,HBW,Resident,119.30,23.86
6,36,20150401,20150430,H00:H24,HBW,Resident,159.99,8.00
13,34,20150401,20150430,H00:H24,HBO,Resident,214.81,69.67
32,10,20150401,20150430,H00:H24,NHB,Visitor,60.41,20.14
14,23,20150401,20150430,H00:H24,HBO,Resident,447.88,79.76
34,11,20150401,20150430,H00:H24,HBW,Resident,568.84,25.57
36,34,20150401,20150430,H00:H24,HBO,Resident,290.13,35.38
34,21,20150401,20150430,H00:H24,NHB,Resident,118.94,49.56
21,36,20150401,20150430,H00:H24,HBO,Resident,100.27,31.90
12,15,20150401,20150430,H00:H24,HBO,Resident,989.76,239.35
22,24,20150401,20150430,H00:H24,NHB,Visitor,156.55,35.58
32,15,20150401,20150430,H00:H24,HBW,Resident,142.06,67.29
10,24,20150401,20150430,H00:H24,NHB,Resident,820.52,107.02
24,26,20150401,20150430,H00:H24,HBO,Resident,59.20,11.84
10,4,20150401,20150430,H00:H24,NHB,Visitor,363.72,34.97
30,17,20150401,20150430,H00:H24,HBW,Resident,785.22,58.47
17,30,20150401,20150430,H00:H24,HBW,Resident,726.41,37.06
5,31,20150401,20150430,H00:H24,NHB,Resident,43.65,7.28
36,38,20150401,20150430,H00:H24,HBO,Resident,439.62,9.35
11,38,20150401,20150430,H00:H24,HBO,Resident,525.37,72.97
26,10,20150401,20150430,H00:H24,HBW,Resident,807.35,16.65
24,18,20150401,20150430,H00:H24,HBO,Resident,42.90,4.29
33,34,20150401,20150430,H00:H24,HBO,Resident,183.76,17.50
25,26,20150401,20150430,H00:H24,NHB,Visitor,91.39,35.15
26,24,20150401,20150430,H00:H24,NHB,Visitor,235.58,65.44
31,14,20150401,20150430,H00:H24,HBW,Resident,943.99,127.76
6,13,20150401,20150430,H00:H24,NHB,Resident,749.54,128.13
16,13,20150401,20150430,H00:H24,NHB,Visitor,387.34,21.13
10,39,20150401,20150430,H00:H24,NHB,Resident,239.26,37.78
34,2,20150401,20150430,H00:H24,NHB,Visitor,388.61,61.36
9,19,20150401,20150430,H00:H24,HBW,Resident,242.76,5.06
19,9,20150401,20150430,H00:H24,HBW,Resident,241.53,19.32
7,13,20150401,20150430,H00:H24,HBW,Resident,881.08,98.58
19,21,20150401,20150430,H00:H24,HBO,Resident,67.26,12.81
4,35,20150401,20150430,H00:H24,HBO,Resident,45.61,7.60
19,11,20150401,20150430,H00:H24,NHB,Resident,1729.03,164.02
21,16,20150401,20150430,H00:H24,HBW,Resident,603.23,76.77
16,21,20150401,20150430,H00:H24,HBW,Resident,686.58,74.38
22,14,20150401,20150430,H00:H24,HBO,Resident,425.60,126.35
35,26,20150401,20150430,H00:H24,HBW,Resident,16.71,16.71
21,35,20150401,20150430,H00:H24,HBW,Resident,83.59,16.72
30,14,20150401,20150430,H00:H24,NHB,Visitor,146.90,33.39
19,34,20150401,20150430,H00:H24,NHB,Resident,57.73,21.65
8,19,20150401,20150430,H00:H24,NHB,Resident,104.08,23.13
17,23,20150401,20150430,H00:H24,NHB,Resident,1015.65,146.00
34,30,20150401,20150430,H00:H24,HBO,Resident,149.12,44.74
30,34,20150401,20150430,H00:H24,NHB,Resident,215.31,53.83
2,16,20150401,20150430,H00:H24,HBO,Resident,1567.55,462.23
15,12,20150401,20150430,H00:H24,NHB,Resident,1211.71,272.63
9,12,20150401,20150430,H00:H24,HBO,Resident,980.23,153.92
8,25,20150401,20150430,H00:H24,HBO,Resident,155.16,34.48
25,8,20150401,20150430,H00:H24,HBO,Resident,204.82,57.77
3,10,20150401,20150430,H00:H24,HBO,Resident,284.06,6.61
2,28,20150401,20150430,H00:H24,HBO,Resident,177.96,29.66
14,34,20150401,20150430,H00:H24,NHB,Visitor,674.35,35.12
7,14,20150401,20150430,H00:H24,NHB,Visitor,1246.13,147.74
21,18,20150401,20150430,H00:H24,HBO,Resident,77.79,4.09
13,30,20150401,20150430,H00:H24,HBW,Resident,415.65,18.47
30,14,20150401,20150430,H00:H24,HBW,Resident,730.74,83.25
14,30,20150401,20150430,H00:H24,HBW,Resident,671.61,202.40
12,20,20150401,20150430,H00:H24,HBO,Resident,851.64,25.05
16,18,20150401,20150430,H00:H24,HBO,Resident,166.95,38.16
18,16,20150401,20150430,H00:H24,HBO,Resident,187.67,26.81
2,5,20150401,20150430,H00:H24,NHB,Visitor,604.34,59.12
14,32,20150401,20150430,H00:H24,NHB,Resident,881.53,201.49
3,2,20150401,20150430,H00:H24,HBO,Resident,189.58,21.06
10,31,20150401,20150430,H00:H24,NHB,Visitor,300.87,53.49
31,2,20150401,20150430,H00:H24,NHB,Visitor,821.12,113.49
32,39,20150401,20150430,H00:H24,HBW,Resident,27.72,18.48
39,36,20150401,20150430,H00:H24,NHB,Resident,308.40,78.74
39,32,20150401,20150430,H00:H24,HBW,Resident,55.05,9.18
38,17,20150401,20150430,H00:H24,HBW,Resident,109.90,16.91
2,16,20150401,20150430,H00:H24,HBW,Resident,1447.94,269.13
31,26,20150401,20150430,H00:H24,NHB,Resident,202.11,73.49
26,17,20150401,20150430,H00:H24,NHB,Resident,1268.79,248.39
15,19,20150401,20150430,H00:H24,NHB,Resident,389.65,106.27
30,16,20150401,20150430,H00:H24,NHB,Resident,412.60,98.24
24,30,20150401,20150430,H00:H24,NHB,Visitor,192.60,33.21
24,36,20150401,20150430,H00:H24,HBW,Resident,80.80,5.57
36,24,20150401,20150430,H00:H24,HBW,Resident,106.33,17.24
11,3,20150401,20150430,H00:H24,NHB,Resident,545.82,86.53
40,36,20150401,20150430,H00:H24,NHB,Resident,151.30,19.73
36,40,20150401,20150430,H00:H24,NHB,Resident,143.42,31.18
15,21,20150401,20150430,H00:H24,HBW,Resident,1396.36,149.43
21,15,20150401,20150430,H00:H24,HBW,Resident,1072.04,127.86
40,17,20150401,20150430,H00:H24,HBO,Resident,422.04,68.44
9,33,20150401,20150430,H00:H24,NHB,Resident,317.11,27.98
33,40,20150401,20150430,H00:H24,HBO,Resident,37.29,9.32
33,30,20150401,20150430,H00:H24,HBO,Resident,130.28,9.31
19,26,20150401,20150430,H00:H24,NHB,Visitor,43.40,14.47
9,26,20150401,20150430,H00:H24,NHB,Resident,486.18,39.96
34,27,20150401,20150430,H00:H24,NHB,Resident,43.84,29.23
13,6,20150401,20150430,H00:H24,NHB,Resident,1101.77,233.32
12,30,20150401,20150430,H00:H24,NHB,Resident,294.02,77.01
30,3,20150401,20150430,H00:H24,HBO,Resident,18.20,6.07
21,6,20150401,20150430,H00:H24,NHB,Resident,451.32,64.47
40,7,20150401,20150430,H00:H24,NHB,Resident,173.17,36.08
6,37,20150401,20150430,H00:H24,HBO,Resident,89.29,22.32
32,34,20150401,20150430,H00:H24,NHB,Resident,194.46,62.23
34,32,20150401,20150430,H00:H24,NHB,Resident,123.62,7.73
8,24,20150401,20150430,H00:H24,NHB,Resident,202.71,30.41
24,33,20150401,20150430,H00:H24,NHB,Resident,98.83,11.63
17,40,20150401,20150430,H00:H24,HBO,Resident,445.03,86.53
5,16,20150401,20150430,H00:H24,NHB,Visitor,524.16,6.90
19,36,20150401,20150430,H00:H24,HBW,Resident,76.62,4.03
36,19,20150401,20150430,H00:H24,HBW,Resident,64.50,11.38
40,12,20150401,20150430,H00:H24,NHB,Resident,60.47,27.49
11,38,20150401,20150430,H00:H24,NHB,Resident,533.36,108.34
17,22,20150401,20150430,H00:H24,NHB,Visitor,103.29,38.73
36,17,20150401,20150430,H00:H24,NHB,Visitor,186.13,38.51
12,22,20150401,20150430,H00:H24,HBO,Resident,232.47,33.21
22,12,20150401,20150430,H00:H24,HBO,Resident,282.75,24.95
2,23,20150401,20150430,H00:H24,HBO,Resident,390.70,47.23
23,2,20150401,20150430,H00:H24,HBO,Resident,458.10,52.49
40,6,20150401,20150430,H00:H24,NHB,Resident,286.16,68.13
40,20,20150401,20150430,H00:H24,NHB,Resident,25.96,12.98
21,30,20150401,20150430,H00:H24,NHB,Resident,173.34,28.89
21,3,20150401,20150430,H00:H24,NHB,Resident,60.14,6.01
31,10,20150401,20150430,H00:H24,HBW,Resident,299.20,41.56
10,31,20150401,20150430,H00:H24,HBW,Resident,281.00,26.34
14,33,20150401,20150430,H00:H24,HBO,Resident,767.54,114.31
40,13,20150401,20150430,H00:H24,NHB,Resident,104.03,23.64
13,5,20150401,20150430,H00:H24,NHB,Resident,505.73,140.05
39,14,20150401,20150430,H00:H24,HBW,Resident,1061.95,62.06
14,39,20150401,20150430,H00:H24,HBW,Resident,944.58,87.87
6,24,20150401,20150430,H00:H24,HBW,Resident,134.17,6.71
24,6,20150401,20150430,H00:H24,HBW,Resident,129.95,13.33
27,2,20150401,20150430,H00:H24,NHB,Visitor,1175.11,40.29
7,30,20150401,20150430,H00:H24,HBO,Resident,102.86,20.57
4,14,20150401,20150430,H00:H24,HBO,Resident,1269.80,48.14
3,17,20150401,20150430,H00:H24,NHB,Visitor,361.71,7.23
34,7,20150401,20150430,H00:H24,HBW,Resident,233.17,17.27
21,25,20150401,20150430,H00:H24,NHB,Resident,266.17,107.49
36,39,20150401,20150430,H00:H24,HBW,Resident,101.35,15.59
31,12,20150401,20150430,H00:H24,NHB,Visitor,132.95,31.28
13,27,20150401,20150430,H00:H24,NHB,Visitor,165.05,13.20
31,25,20150401,20150430,H00:H24,HBO,Resident,270.70,54.14
25,29,20150401,20150430,H00:H24,HBW,Resident,96.93,35.25
29,31,20150401,20150430,H00:H24,HBW,Resident,42.30,10.57
2,31,20150401,20150430,H00:H24,HBW,Resident,298.42,37.30
11,31,20150401,20150430,H00:H24,NHB,Visitor,449.26,73.65
20,4,20150401,20150430,H00:H24,NHB,Resident,308.02,37.56
