Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
14,3,20150401,20150430,WD,Visitor,NHB,H00:H24,1397.33
23,1,20150401,20150430,WD,Resident,HBW,H00:H24,10.74
1,23,20150401,20150430,WD,Resident,HBW,H00:H24,10.74
10,24,20150401,20150430,WD,Resident,HBO,H00:H24,818.47
24,2,20150401,20150430,WD,Resident,NHB,H00:H24,760.04
17,2,20150401,20150430,WD,Visitor,NHB,H00:H24,6524.55
15,7,20150401,20150430,WD,Resident,NHB,H00:H24,7444.54
11,2,20150401,20150430,WD,Resident,NHB,H00:H24,5208.05
15,20,20150401,20150430,WD,Resident,HBW,H00:H24,1410.39
20,15,20150401,20150430,WD,Resident,HBW,H00:H24,1104.47
2,11,20150401,20150430,WD,Visitor,NHB,H00:H24,6258.26
24,10,20150401,20150430,WD,Visitor,NHB,H00:H24,6831.11
23,20,20150401,20150430,WD,Resident,HBO,H00:H24,103.58
20,23,20150401,20150430,WD,Resident,HBO,H00:H24,115.70
40,15,20150401,20150430,WD,Resident,HBW,H00:H24,1222.22
15,40,20150401,20150430,WD,Resident,HBW,H00:H24,1113.04
25,14,20150401,20150430,WD,Visitor,NHB,H00:H24,4031.16
15,1,20150401,20150430,WD,Resident,NHB,H00:H24,323.97
11,12,20150401,20150430,WD,Resident,NHB,H00:H24,17032.25
12,12,20150401,20150430,WD,Resident,NHB,H00:H24,8257.98
2,14,20150401,20150430,WD,Resident,HBO,H00:H24,2113.81
14,2,20150401,20150430,WD,Resident,HBO,H00:H24,2026.54
16,2,20150401,20150430,WD,Resident,HBO,H00:H24,1743.29
25,4,20150401,20150430,WD,Visitor,NHB,H00:H24,468.96
23,2,20150401,20150430,WD,Resident,HBW,H00:H24,366.52
2,23,20150401,20150430,WD,Resident,HBW,H00:H24,314.79
34,14,20150401,20150430,WD,Resident,HBO,H00:H24,1351.77
15,4,20150401,20150430,WD,Resident,NHB,H00:H24,2188.29
16,7,20150401,20150430,WD,Resident,NHB,H00:H24,10591.95
14,1,20150401,20150430,WD,Visitor,NHB,H00:H24,837.76
14,14,20150401,20150430,WD,Resident,HBW,H00:H24,18728.46
14,25,20150401,20150430,WD,Resident,HBW,H00:H24,987.23
25,14,20150401,20150430,WD,Resident,HBO,H00:H24,1495.94
2,13,20150401,20150430,WD,Visitor,NHB,H00:H24,9703.43
13,9,20150401,20150430,WD,Visitor,NHB,H00:H24,1216.36
9,7,20150401,20150430,WD,Visitor,NHB,H00:H24,1996.29
3,11,20150401,20150430,WD,Resident,NHB,H00:H24,457.83
14,7,20150401,20150430,WD,Resident,HBO,H00:H24,2433.01
7,14,20150401,20150430,WD,Resident,HBO,H00:H24,2150.89
4,7,20150401,20150430,WD,Resident,NHB,H00:H24,2748.45
7,4,20150401,20150430,WD,Resident,NHB,H00:H24,3384.21
4,8,20150401,20150430,WD,Resident,NHB,H00:H24,2467.16
11,12,20150401,20150430,WD,Resident,HBW,H00:H24,12180.29
12,11,20150401,20150430,WD,Resident,HBW,H00:H24,11995.10
40,37,20150401,20150430,WD,Resident,HBW,H00:H24,68.38
37,38,20150401,20150430,WD,Resident,NHB,H00:H24,8.24
37,40,20150401,20150430,WD,Resident,HBW,H00:H24,64.93
13,21,20150401,20150430,WD,Resident,HBO,H00:H24,1330.71
21,13,20150401,20150430,WD,Resident,HBO,H00:H24,1324.72
25,31,20150401,20150430,WD,Resident,HBO,H00:H24,171.64
10,21,20150401,20150430,WD,Visitor,NHB,H00:H24,2701.94
21,10,20150401,20150430,WD,Visitor,NHB,H00:H24,2669.40
19,19,20150401,20150430,WD,Resident,HBO,H00:H24,2758.85
19,20,20150401,20150430,WD,Resident,HBO,H00:H24,116.04
25,15,20150401,20150430,WD,Resident,NHB,H00:H24,1551.09
15,13,20150401,20150430,WD,Resident,HBO,H00:H24,2303.75
40,34,20150401,20150430,WD,Resident,HBW,H00:H24,54.42
34,20,20150401,20150430,WD,Resident,NHB,H00:H24,97.06
20,40,20150401,20150430,WD,Resident,HBO,H00:H24,15.93
40,15,20150401,20150430,WD,Resident,HBO,H00:H24,1634.38
15,40,20150401,20150430,WD,Resident,HBO,H00:H24,1671.56
9,10,20150401,20150430,WD,Resident,NHB,H00:H24,2270.95
10,9,20150401,20150430,WD,Resident,HBW,H00:H24,1433.84
17,8,20150401,20150430,WD,Resident,NHB,H00:H24,3455.53
8,4,20150401,20150430,WD,Resident,HBO,H00:H24,3777.30
10,13,20150401,20150430,WD,Resident,HBW,H00:H24,9449.78
13,11,20150401,20150430,WD,Resident,NHB,H00:H24,9152.98
7,10,20150401,20150430,WD,Visitor,NHB,H00:H24,473.58
15,11,20150401,20150430,WD,Resident,HBW,H00:H24,5319.62
9,4,20150401,20150430,WD,Resident,NHB,H00:H24,1291.82
4,17,20150401,20150430,WD,Resident,NHB,H00:H24,1172.60
9,13,20150401,20150430,WD,Resident,NHB,H00:H24,2312.10
13,15,20150401,20150430,WD,Resident,HBO,H00:H24,2034.04
11,16,20150401,20150430,WD,Visitor,NHB,H00:H24,2096.73
6,11,20150401,20150430,WD,Visitor,NHB,H00:H24,1177.88
8,10,20150401,20150430,WD,Resident,HBO,H00:H24,481.33
10,8,20150401,20150430,WD,Resident,HBO,H00:H24,456.28
8,6,20150401,20150430,WD,Resident,HBO,H00:H24,5382.21
21,31,20150401,20150430,WD,Resident,HBO,H00:H24,158.66
31,10,20150401,20150430,WD,Resident,NHB,H00:H24,536.85
10,21,20150401,20150430,WD,Resident,HBW,H00:H24,2510.77
6,6,20150401,20150430,WD,Resident,HBW,H00:H24,6371.12
21,24,20150401,20150430,WD,Visitor,NHB,H00:H24,3077.96
15,2,20150401,20150430,WD,Resident,NHB,H00:H24,1506.69
2,34,20150401,20150430,WD,Resident,NHB,H00:H24,377.58
34,16,20150401,20150430,WD,Resident,NHB,H00:H24,1660.44
2,11,20150401,20150430,WD,Resident,HBW,H00:H24,6722.60
11,2,20150401,20150430,WD,Resident,HBW,H00:H24,7296.52
15,21,20150401,20150430,WD,Resident,NHB,H00:H24,596.53
15,9,20150401,20150430,WD,Resident,HBW,H00:H24,2451.65
9,15,20150401,20150430,WD,Resident,HBW,H00:H24,2041.84
22,14,20150401,20150430,WD,Resident,HBW,H00:H24,1149.59
14,22,20150401,20150430,WD,Resident,HBO,H00:H24,497.09
14,22,20150401,20150430,WD,Resident,HBW,H00:H24,888.82
13,14,20150401,20150430,WD,Resident,HBW,H00:H24,3092.60
7,15,20150401,20150430,WD,Resident,NHB,H00:H24,9625.33
2,15,20150401,20150430,WD,Visitor,NHB,H00:H24,1012.53
10,18,20150401,20150430,WD,Resident,NHB,H00:H24,4066.83
18,2,20150401,20150430,WD,Resident,HBO,H00:H24,1726.78
4,4,20150401,20150430,WD,Resident,HBO,H00:H24,38256.96
19,17,20150401,20150430,WD,Resident,NHB,H00:H24,1397.21
17,19,20150401,20150430,WD,Resident,HBO,H00:H24,631.08
14,17,20150401,20150430,WD,Resident,NHB,H00:H24,11707.16
25,33,20150401,20150430,WD,Visitor,NHB,H00:H24,73.48
18,1,20150401,20150430,WD,Visitor,NHB,H00:H24,184.59
1,18,20150401,20150430,WD,Visitor,NHB,H00:H24,233.19
16,25,20150401,20150430,WD,Resident,HBW,H00:H24,770.76
25,16,20150401,20150430,WD,Resident,HBW,H00:H24,663.95
11,15,20150401,20150430,WD,Resident,HBW,H00:H24,4439.12
12,7,20150401,20150430,WD,Resident,HBW,H00:H24,367.11
7,12,20150401,20150430,WD,Resident,HBW,H00:H24,274.31
2,21,20150401,20150430,WD,Visitor,NHB,H00:H24,3870.53
17,25,20150401,20150430,WD,Resident,HBO,H00:H24,1747.26
25,14,20150401,20150430,WD,Resident,NHB,H00:H24,2826.38
8,17,20150401,20150430,WD,Resident,HBW,H00:H24,2635.28
17,8,20150401,20150430,WD,Resident,HBW,H00:H24,2136.64
34,15,20150401,20150430,WD,Resident,HBW,H00:H24,671.30
15,34,20150401,20150430,WD,Resident,HBO,H00:H24,1062.98
15,34,20150401,20150430,WD,Resident,HBW,H00:H24,572.21
26,26,20150401,20150430,WD,Resident,HBO,H00:H24,3852.22
34,24,20150401,20150430,WD,Visitor,NHB,H00:H24,434.59
11,39,20150401,20150430,WD,Resident,NHB,H00:H24,777.63
39,25,20150401,20150430,WD,Resident,NHB,H00:H24,75.39
13,21,20150401,20150430,WD,Resident,HBW,H00:H24,1320.63
21,13,20150401,20150430,WD,Resident,HBW,H00:H24,1339.13
13,1,20150401,20150430,WD,Resident,HBO,H00:H24,371.66
1,20,20150401,20150430,WD,Resident,HBO,H00:H24,177.18
16,36,20150401,20150430,WD,Resident,NHB,H00:H24,1825.83
10,17,20150401,20150430,WD,Visitor,NHB,H00:H24,4233.19
3,2,20150401,20150430,WD,Resident,HBW,H00:H24,189.85
2,3,20150401,20150430,WD,Resident,HBW,H00:H24,177.11
3,7,20150401,20150430,WD,Resident,HBW,H00:H24,1887.56
7,3,20150401,20150430,WD,Resident,HBW,H00:H24,1524.52
11,2,20150401,20150430,WD,Visitor,NHB,H00:H24,8751.28
2,1,20150401,20150430,WD,Visitor,NHB,H00:H24,2890.52
1,2,20150401,20150430,WD,Visitor,NHB,H00:H24,3834.00
13,11,20150401,20150430,WD,Resident,HBO,H00:H24,8957.48
11,13,20150401,20150430,WD,Resident,HBO,H00:H24,9465.99
10,17,20150401,20150430,WD,Resident,HBW,H00:H24,4233.40
17,10,20150401,20150430,WD,Resident,HBW,H00:H24,3900.61
2,15,20150401,20150430,WD,Resident,HBO,H00:H24,1714.48
15,2,20150401,20150430,WD,Resident,HBO,H00:H24,1794.98
17,13,20150401,20150430,WD,Visitor,NHB,H00:H24,2118.38
11,18,20150401,20150430,WD,Resident,HBO,H00:H24,1271.50
18,11,20150401,20150430,WD,Resident,HBO,H00:H24,1146.97
8,15,20150401,20150430,WD,Resident,HBW,H00:H24,1794.50
15,8,20150401,20150430,WD,Resident,HBW,H00:H24,1642.05
20,13,20150401,20150430,WD,Resident,HBO,H00:H24,795.15
25,24,20150401,20150430,WD,Visitor,NHB,H00:H24,735.31
18,17,20150401,20150430,WD,Visitor,NHB,H00:H24,282.57
17,20,20150401,20150430,WD,Visitor,NHB,H00:H24,872.16
15,40,20150401,20150430,WD,Resident,NHB,H00:H24,1354.40
40,16,20150401,20150430,WD,Resident,NHB,H00:H24,818.26
9,16,20150401,20150430,WD,Resident,NHB,H00:H24,6673.30
16,6,20150401,20150430,WD,Resident,NHB,H00:H24,7865.57
16,9,20150401,20150430,WD,Visitor,NHB,H00:H24,1027.20
9,10,20150401,20150430,WD,Visitor,NHB,H00:H24,2416.65
17,7,20150401,20150430,WD,Visitor,NHB,H00:H24,2018.99
7,17,20150401,20150430,WD,Visitor,NHB,H00:H24,1957.24
16,10,20150401,20150430,WD,Resident,NHB,H00:H24,2373.32
4,16,20150401,20150430,WD,Resident,NHB,H00:H24,1830.93
16,4,20150401,20150430,WD,Resident,NHB,H00:H24,2046.04
6,9,20150401,20150430,WD,Resident,HBO,H00:H24,2616.62
9,6,20150401,20150430,WD,Resident,HBO,H00:H24,2900.64
15,37,20150401,20150430,WD,Resident,HBO,H00:H24,807.60
37,16,20150401,20150430,WD,Resident,NHB,H00:H24,433.68
9,14,20150401,20150430,WD,Resident,HBW,H00:H24,1204.73
9,30,20150401,20150430,WD,Resident,HBO,H00:H24,399.27
30,30,20150401,20150430,WD,Resident,NHB,H00:H24,541.59
30,15,20150401,20150430,WD,Resident,NHB,H00:H24,471.13
15,9,20150401,20150430,WD,Resident,HBO,H00:H24,3990.09
6,4,20150401,20150430,WD,Visitor,NHB,H00:H24,919.94
14,2,20150401,20150430,WD,Visitor,NHB,H00:H24,13391.41
2,14,20150401,20150430,WD,Visitor,NHB,H00:H24,8030.33
16,13,20150401,20150430,WD,Resident,NHB,H00:H24,1949.83
39,24,20150401,20150430,WD,Visitor,NHB,H00:H24,529.07
10,30,20150401,20150430,WD,Resident,HBW,H00:H24,348.53
30,10,20150401,20150430,WD,Resident,NHB,H00:H24,168.82
22,11,20150401,20150430,WD,Resident,HBW,H00:H24,724.50
11,22,20150401,20150430,WD,Resident,HBW,H00:H24,619.86
12,10,20150401,20150430,WD,Visitor,NHB,H00:H24,1967.40
10,12,20150401,20150430,WD,Visitor,NHB,H00:H24,1500.20
3,16,20150401,20150430,WD,Resident,NHB,H00:H24,1359.51
12,17,20150401,20150430,WD,Resident,NHB,H00:H24,2279.03
2,11,20150401,20150430,WD,Resident,NHB,H00:H24,6359.37
14,15,20150401,20150430,WD,Resident,HBO,H00:H24,14209.91
14,38,20150401,20150430,WD,Resident,NHB,H00:H24,884.87
14,39,20150401,20150430,WD,Resident,NHB,H00:H24,2725.70
10,14,20150401,20150430,WD,Resident,NHB,H00:H24,5751.40
14,6,20150401,20150430,WD,Resident,NHB,H00:H24,4824.90
6,11,20150401,20150430,WD,Resident,NHB,H00:H24,2371.28
13,17,20150401,20150430,WD,Resident,HBW,H00:H24,4253.57
8,21,20150401,20150430,WD,Resident,HBO,H00:H24,177.54
21,8,20150401,20150430,WD,Resident,HBO,H00:H24,186.80
18,2,20150401,20150430,WD,Resident,HBW,H00:H24,1174.74
2,18,20150401,20150430,WD,Resident,HBW,H00:H24,1100.59
11,16,20150401,20150430,WD,Resident,NHB,H00:H24,7360.65
16,14,20150401,20150430,WD,Resident,HBW,H00:H24,8927.81
14,16,20150401,20150430,WD,Resident,HBW,H00:H24,7923.47
11,24,20150401,20150430,WD,Resident,HBO,H00:H24,1632.71
24,11,20150401,20150430,WD,Resident,HBO,H00:H24,1654.89
6,8,20150401,20150430,WD,Resident,HBO,H00:H24,5699.69
11,10,20150401,20150430,WD,Visitor,NHB,H00:H24,11715.59
4,5,20150401,20150430,WD,Visitor,NHB,H00:H24,2940.59
9,2,20150401,20150430,WD,Visitor,NHB,H00:H24,3930.92
26,9,20150401,20150430,WD,Resident,HBW,H00:H24,445.46
9,26,20150401,20150430,WD,Resident,HBW,H00:H24,494.18
11,14,20150401,20150430,WD,Visitor,NHB,H00:H24,15150.02
8,30,20150401,20150430,WD,Resident,NHB,H00:H24,52.49
30,8,20150401,20150430,WD,Resident,NHB,H00:H24,58.42
15,15,20150401,20150430,WD,Visitor,NHB,H00:H24,9753.71
21,13,20150401,20150430,WD,Resident,NHB,H00:H24,1975.12
10,20,20150401,20150430,WD,Visitor,NHB,H00:H24,2603.70
20,20,20150401,20150430,WD,Visitor,NHB,H00:H24,2905.31
16,25,20150401,20150430,WD,Resident,NHB,H00:H24,861.39
25,17,20150401,20150430,WD,Resident,NHB,H00:H24,2313.89
21,11,20150401,20150430,WD,Resident,HBW,H00:H24,1708.09
11,21,20150401,20150430,WD,Resident,HBW,H00:H24,1972.43
2,18,20150401,20150430,WD,Visitor,NHB,H00:H24,5314.43
6,11,20150401,20150430,WD,Resident,HBO,H00:H24,2662.10
11,6,20150401,20150430,WD,Resident,HBO,H00:H24,2710.85
31,24,20150401,20150430,WD,Visitor,NHB,H00:H24,327.20
17,12,20150401,20150430,WD,Resident,NHB,H00:H24,1960.64
15,16,20150401,20150430,WD,Visitor,NHB,H00:H24,2836.42
16,16,20150401,20150430,WD,Visitor,NHB,H00:H24,4943.63
11,12,20150401,20150430,WD,Visitor,NHB,H00:H24,3577.41
30,12,20150401,20150430,WD,Resident,HBO,H00:H24,428.37
12,2,20150401,20150430,WD,Resident,NHB,H00:H24,1203.87
2,30,20150401,20150430,WD,Resident,HBO,H00:H24,312.10
30,17,20150401,20150430,WD,Resident,HBO,H00:H24,1678.18
17,30,20150401,20150430,WD,Resident,HBO,H00:H24,1530.49
16,12,20150401,20150430,WD,Resident,NHB,H00:H24,1214.21
12,5,20150401,20150430,WD,Resident,NHB,H00:H24,170.58
40,33,20150401,20150430,WD,Resident,HBW,H00:H24,77.91
33,40,20150401,20150430,WD,Resident,NHB,H00:H24,23.44
14,13,20150401,20150430,WD,Visitor,NHB,H00:H24,2344.08
10,14,20150401,20150430,WD,Resident,HBW,H00:H24,4079.61
14,10,20150401,20150430,WD,Resident,HBW,H00:H24,3838.45
2,7,20150401,20150430,WD,Resident,HBO,H00:H24,737.74
2,24,20150401,20150430,WD,Visitor,NHB,H00:H24,24029.07
13,16,20150401,20150430,WD,Resident,HBW,H00:H24,1429.80
16,35,20150401,20150430,WD,Resident,NHB,H00:H24,890.69
35,13,20150401,20150430,WD,Resident,HBO,H00:H24,130.63
14,12,20150401,20150430,WD,Resident,HBO,H00:H24,4223.14
12,27,20150401,20150430,WD,Resident,NHB,H00:H24,182.80
20,23,20150401,20150430,WD,Resident,NHB,H00:H24,206.75
23,14,20150401,20150430,WD,Resident,HBO,H00:H24,495.18
11,35,20150401,20150430,WD,Resident,HBW,H00:H24,562.88
6,5,20150401,20150430,WD,Visitor,NHB,H00:H24,1330.46
7,16,20150401,20150430,WD,Resident,HBW,H00:H24,4886.20
16,2,20150401,20150430,WD,Resident,NHB,H00:H24,1608.77
2,9,20150401,20150430,WD,Visitor,NHB,H00:H24,3865.93
14,9,20150401,20150430,WD,Visitor,NHB,H00:H24,1996.71
13,2,20150401,20150430,WD,Resident,HBW,H00:H24,4681.39
2,13,20150401,20150430,WD,Resident,HBW,H00:H24,4719.51
16,11,20150401,20150430,WD,Visitor,NHB,H00:H24,2222.67
17,1,20150401,20150430,WD,Visitor,NHB,H00:H24,2046.02
1,17,20150401,20150430,WD,Visitor,NHB,H00:H24,2022.15
11,15,20150401,20150430,WD,Resident,NHB,H00:H24,8014.24
13,11,20150401,20150430,WD,Visitor,NHB,H00:H24,3918.13
11,17,20150401,20150430,WD,Visitor,NHB,H00:H24,3509.39
19,10,20150401,20150430,WD,Visitor,NHB,H00:H24,2366.03
3,3,20150401,20150430,WD,Resident,HBW,H00:H24,3793.34
13,27,20150401,20150430,WD,Resident,HBO,H00:H24,407.83
27,13,20150401,20150430,WD,Resident,HBO,H00:H24,400.59
31,15,20150401,20150430,WD,Resident,HBO,H00:H24,722.51
15,22,20150401,20150430,WD,Resident,HBO,H00:H24,287.73
16,31,20150401,20150430,WD,Resident,HBO,H00:H24,859.04
31,17,20150401,20150430,WD,Resident,NHB,H00:H24,2824.24
7,7,20150401,20150430,WD,Resident,NHB,H00:H24,23375.55
15,11,20150401,20150430,WD,Resident,HBO,H00:H24,6853.37
5,7,20150401,20150430,WD,Resident,HBW,H00:H24,1051.23
17,26,20150401,20150430,WD,Resident,HBO,H00:H24,1555.99
26,17,20150401,20150430,WD,Resident,HBO,H00:H24,1442.36
7,9,20150401,20150430,WD,Resident,NHB,H00:H24,7800.19
9,7,20150401,20150430,WD,Resident,NHB,H00:H24,8172.02
10,21,20150401,20150430,WD,Resident,NHB,H00:H24,2349.04
6,14,20150401,20150430,WD,Resident,HBO,H00:H24,2664.99
4,7,20150401,20150430,WD,Visitor,NHB,H00:H24,853.11
7,15,20150401,20150430,WD,Visitor,NHB,H00:H24,1364.43
14,9,20150401,20150430,WD,Resident,HBO,H00:H24,1229.44
9,14,20150401,20150430,WD,Resident,HBO,H00:H24,1341.23
2,17,20150401,20150430,WD,Resident,NHB,H00:H24,4594.33
29,26,20150401,20150430,WD,Resident,HBO,H00:H24,260.36
26,29,20150401,20150430,WD,Resident,HBO,H00:H24,246.42
29,13,20150401,20150430,WD,Resident,HBO,H00:H24,539.90
13,29,20150401,20150430,WD,Resident,HBO,H00:H24,591.47
13,13,20150401,20150430,WD,Resident,NHB,H00:H24,9753.61
8,16,20150401,20150430,WD,Resident,HBO,H00:H24,2914.58
16,8,20150401,20150430,WD,Resident,HBO,H00:H24,2977.55
18,10,20150401,20150430,WD,Resident,HBO,H00:H24,4418.33
10,18,20150401,20150430,WD,Resident,HBO,H00:H24,4624.68
13,13,20150401,20150430,WD,Visitor,NHB,H00:H24,4268.30
13,24,20150401,20150430,WD,Visitor,NHB,H00:H24,3216.74
25,6,20150401,20150430,WD,Resident,HBO,H00:H24,248.65
6,25,20150401,20150430,WD,Resident,HBO,H00:H24,282.40
24,11,20150401,20150430,WD,Visitor,NHB,H00:H24,3819.07
14,16,20150401,20150430,WD,Visitor,NHB,H00:H24,3124.42
11,4,20150401,20150430,WD,Visitor,NHB,H00:H24,1204.82
4,3,20150401,20150430,WD,Visitor,NHB,H00:H24,3327.60
14,4,20150401,20150430,WD,Resident,HBW,H00:H24,1675.39
20,1,20150401,20150430,WD,Visitor,NHB,H00:H24,434.80
8,7,20150401,20150430,WD,Visitor,NHB,H00:H24,985.67
10,20,20150401,20150430,WD,Resident,HBW,H00:H24,3752.98
20,10,20150401,20150430,WD,Resident,HBW,H00:H24,3270.46
16,7,20150401,20150430,WD,Resident,HBW,H00:H24,4579.02
17,40,20150401,20150430,WD,Resident,NHB,H00:H24,640.57
14,17,20150401,20150430,WD,Resident,HBW,H00:H24,6460.28
11,5,20150401,20150430,WD,Visitor,NHB,H00:H24,1629.42
5,5,20150401,20150430,WD,Visitor,NHB,H00:H24,11991.49
12,14,20150401,20150430,WD,Resident,NHB,H00:H24,5175.48
14,36,20150401,20150430,WD,Resident,NHB,H00:H24,2945.14
36,15,20150401,20150430,WD,Resident,HBO,H00:H24,1833.12
20,20,20150401,20150430,WD,Resident,HBO,H00:H24,2205.94
20,24,20150401,20150430,WD,Visitor,NHB,H00:H24,1839.91
4,9,20150401,20150430,WD,Resident,HBW,H00:H24,980.90
9,11,20150401,20150430,WD,Resident,NHB,H00:H24,3035.52
14,5,20150401,20150430,WD,Visitor,NHB,H00:H24,2442.29
29,19,20150401,20150430,WD,Visitor,NHB,H00:H24,28.12
21,1,20150401,20150430,WD,Visitor,NHB,H00:H24,824.44
12,14,20150401,20150430,WD,Visitor,NHB,H00:H24,1515.99
16,14,20150401,20150430,WD,Resident,HBO,H00:H24,9306.97
14,16,20150401,20150430,WD,Resident,HBO,H00:H24,9548.84
35,19,20150401,20150430,WD,Resident,NHB,H00:H24,45.90
19,9,20150401,20150430,WD,Resident,NHB,H00:H24,611.41
11,9,20150401,20150430,WD,Resident,HBO,H00:H24,2918.23
21,17,20150401,20150430,WD,Resident,NHB,H00:H24,4249.21
17,13,20150401,20150430,WD,Resident,NHB,H00:H24,6088.03
24,2,20150401,20150430,WD,Visitor,HBO,H00:H24,35.95
9,15,20150401,20150430,WD,Visitor,NHB,H00:H24,605.83
24,24,20150401,20150430,WD,Resident,HBO,H00:H24,363.54
22,22,20150401,20150430,WD,Resident,HBO,H00:H24,2153.56
6,6,20150401,20150430,WD,Visitor,NHB,H00:H24,4860.01
6,15,20150401,20150430,WD,Visitor,NHB,H00:H24,1971.69
14,17,20150401,20150430,WD,Visitor,NHB,H00:H24,4075.07
27,11,20150401,20150430,WD,Resident,HBO,H00:H24,934.91
11,27,20150401,20150430,WD,Resident,HBO,H00:H24,728.55
8,20,20150401,20150430,WD,Resident,HBW,H00:H24,349.48
20,8,20150401,20150430,WD,Resident,HBW,H00:H24,271.42
38,17,20150401,20150430,WD,Resident,NHB,H00:H24,270.90
15,38,20150401,20150430,WD,Resident,NHB,H00:H24,588.68
14,11,20150401,20150430,WD,Visitor,NHB,H00:H24,15022.96
13,21,20150401,20150430,WD,Resident,NHB,H00:H24,2086.27
18,10,20150401,20150430,WD,Resident,NHB,H00:H24,3670.08
38,35,20150401,20150430,WD,Resident,NHB,H00:H24,77.18
35,38,20150401,20150430,WD,Resident,NHB,H00:H24,112.52
6,14,20150401,20150430,WD,Resident,HBW,H00:H24,3967.23
14,6,20150401,20150430,WD,Resident,HBW,H00:H24,3389.99
13,12,20150401,20150430,WD,Visitor,NHB,H00:H24,966.21
12,26,20150401,20150430,WD,Visitor,NHB,H00:H24,58.70
26,13,20150401,20150430,WD,Visitor,NHB,H00:H24,133.90
17,14,20150401,20150430,WD,Resident,HBW,H00:H24,6633.39
24,9,20150401,20150430,WD,Visitor,NHB,H00:H24,2451.28
16,38,20150401,20150430,WD,Resident,HBO,H00:H24,979.98
38,16,20150401,20150430,WD,Resident,HBO,H00:H24,1039.46
16,7,20150401,20150430,WD,Visitor,NHB,H00:H24,1380.85
4,6,20150401,20150430,WD,Resident,HBW,H00:H24,3845.13
6,4,20150401,20150430,WD,Resident,NHB,H00:H24,4342.76
2,17,20150401,20150430,WD,Resident,HBO,H00:H24,4060.75
34,11,20150401,20150430,WD,Visitor,NHB,H00:H24,240.70
36,17,20150401,20150430,WD,Resident,HBW,H00:H24,830.59
17,38,20150401,20150430,WD,Resident,NHB,H00:H24,557.24
38,36,20150401,20150430,WD,Resident,HBO,H00:H24,481.26
6,20,20150401,20150430,WD,Resident,NHB,H00:H24,458.81
20,6,20150401,20150430,WD,Resident,HBO,H00:H24,298.13
3,11,20150401,20150430,WD,Resident,HBO,H00:H24,979.41
11,3,20150401,20150430,WD,Resident,HBO,H00:H24,925.63
9,2,20150401,20150430,WD,Resident,HBW,H00:H24,1170.00
2,21,20150401,20150430,WD,Resident,NHB,H00:H24,1712.15
21,9,20150401,20150430,WD,Resident,NHB,H00:H24,2307.94
15,24,20150401,20150430,WD,Resident,HBW,H00:H24,751.08
24,16,20150401,20150430,WD,Resident,NHB,H00:H24,496.16
40,40,20150401,20150430,WD,Resident,NHB,H00:H24,990.77
16,34,20150401,20150430,WD,Resident,NHB,H00:H24,1558.24
34,11,20150401,20150430,WD,Resident,NHB,H00:H24,1713.97
12,16,20150401,20150430,WD,Resident,HBO,H00:H24,1489.37
6,7,20150401,20150430,WD,Resident,HBO,H00:H24,9208.08
7,6,20150401,20150430,WD,Resident,HBO,H00:H24,9242.24
34,16,20150401,20150430,WD,Resident,HBW,H00:H24,743.54
16,34,20150401,20150430,WD,Resident,HBW,H00:H24,709.15
11,2,20150401,20150430,WD,Resident,HBO,H00:H24,7494.27
17,22,20150401,20150430,WD,Resident,NHB,H00:H24,1035.53
15,10,20150401,20150430,WD,Resident,HBO,H00:H24,2168.80
10,15,20150401,20150430,WD,Resident,HBO,H00:H24,2151.20
17,34,20150401,20150430,WD,Resident,HBO,H00:H24,1450.71
34,17,20150401,20150430,WD,Resident,HBO,H00:H24,1438.28
1,10,20150401,20150430,WD,Visitor,NHB,H00:H24,1626.06
12,17,20150401,20150430,WD,Resident,HBW,H00:H24,1776.01
7,34,20150401,20150430,WD,Resident,NHB,H00:H24,364.29
34,17,20150401,20150430,WD,Resident,NHB,H00:H24,1676.30
10,15,20150401,20150430,WD,Resident,NHB,H00:H24,2044.04
30,14,20150401,20150430,WD,Resident,HBO,H00:H24,606.57
14,34,20150401,20150430,WD,Resident,NHB,H00:H24,1681.26
25,30,20150401,20150430,WD,Resident,HBO,H00:H24,134.51
30,30,20150401,20150430,WD,Resident,HBO,H00:H24,3639.58
14,31,20150401,20150430,WD,Visitor,NHB,H00:H24,1012.70
8,19,20150401,20150430,WD,Resident,HBW,H00:H24,114.37
19,7,20150401,20150430,WD,Resident,NHB,H00:H24,258.95
1,1,20150401,20150430,WD,Resident,HBO,H00:H24,2779.21
19,2,20150401,20150430,WD,Visitor,NHB,H00:H24,4611.47
16,8,20150401,20150430,WD,Resident,NHB,H00:H24,3467.48
8,16,20150401,20150430,WD,Resident,NHB,H00:H24,2870.47
8,16,20150401,20150430,WD,Resident,HBW,H00:H24,1445.24
16,8,20150401,20150430,WD,Resident,HBW,H00:H24,1337.87
14,3,20150401,20150430,WD,Resident,NHB,H00:H24,1440.69
6,17,20150401,20150430,WD,Resident,HBO,H00:H24,4054.72
14,2,20150401,20150430,WD,Resident,NHB,H00:H24,3887.06
11,25,20150401,20150430,WD,Visitor,NHB,H00:H24,1721.39
25,11,20150401,20150430,WD,Visitor,NHB,H00:H24,1996.26
