Origin_Zone,Destination_Zone,Start_date,End_Date,Time_of_Day,Purpose,Subscriber_Class,Count,SZCount
2,11,20150401,20150430,H16:H19,HBO,Resident,1385.39,65.04178404
14,6,20150401,20150430,H16:H19,NHB,Resident,1676.64,307.2726693
17,7,20150401,20150430,H07:H10,NHB,Resident,1071.58,43.10954023
34,17,20150401,20150430,H16:H19,NHB,Resident,256.76,40.84818182
17,15,20150401,20150430,H16:H19,HBW,Resident,3482.22,125.0702836
10,17,20150401,20150430,H16:H19,NHB,Visitor,612.39,73.78192771
30,14,20150401,20150430,H07:H10,HBO,Resident,185.31,27.7965
25,30,20150401,20150430,H16:H19,HBO,Resident,60.58,8.654285714
17,14,20150401,20150430,H16:H19,HBW,Resident,1153.77,250.8195652
14,13,20150401,20150430,H07:H10,NHB,Resident,830.19,167.232518
8,16,20150401,20150430,H07:H10,HBW,Resident,717.28,12.05512605
10,14,20150401,20150430,H16:H19,NHB,Resident,1148.68,109.7053933
6,17,20150401,20150430,H07:H10,HBO,Resident,1102.41,28.82117647
11,12,20150401,20150430,H16:H19,HBO,Resident,4805.01,16.34357143
2,14,20150401,20150430,H07:H10,NHB,Resident,523.02,84.35806452
4,15,20150401,20150430,H07:H10,HBW,Resident,587.45,8.638970588
17,25,20150401,20150430,H07:H10,HBW,Resident,389.68,54.69192982
36,14,20150401,20150430,H07:H10,HBO,Resident,391.58,54.21876923
14,15,20150401,20150430,H16:H19,HBO,Resident,3993.49,884.6732917
36,11,20150401,20150430,H07:H10,HBW,Resident,225.07,15.70255814
10,16,20150401,20150430,H07:H10,HBO,Resident,514.09,95.47385714
2,3,20150401,20150430,H16:H19,NHB,Visitor,129.61,13.64315789
11,13,20150401,20150430,H07:H10,HBW,Resident,3889,85.38722555
13,2,20150401,20150430,H07:H10,NHB,Resident,1014.29,72.44928571
17,19,20150401,20150430,H07:H10,NHB,Visitor,127.57,14.17444444
21,2,20150401,20150430,H07:H10,NHB,Visitor,561.81,56.181
25,24,20150401,20150430,H07:H10,NHB,Visitor,174.25,58.08333333
36,16,20150401,20150430,H07:H10,HBO,Resident,286.4,35.06938776
13,17,20150401,20150430,H07:H10,NHB,Resident,961.35,158.030137
14,16,20150401,20150430,H16:H19,HBW,Resident,2869.7,333.0901786
13,9,20150401,20150430,H16:H19,NHB,Resident,793.83,154.1971942
11,7,20150401,20150430,H07:H10,NHB,Visitor,274.32,13.716
6,16,20150401,20150430,H16:H19,NHB,Resident,1526.73,27.02176991
14,21,20150401,20150430,H16:H19,NHB,Visitor,417.34,59.62
36,32,20150401,20150430,H16:H19,HBO,Resident,32.84,24.63
16,7,20150401,20150430,H07:H10,NHB,Resident,1562.38,39.38773109
11,4,20150401,20150430,H07:H10,NHB,Visitor,289.68,35.32682927
10,24,20150401,20150430,H16:H19,NHB,Visitor,1213.55,152.6020958
2,13,20150401,20150430,H07:H10,NHB,Visitor,1130.23,67.27559524
2,24,20150401,20150430,H07:H10,NHB,Visitor,5163.04,582.4968205
27,14,20150401,20150430,H16:H19,HBW,Resident,39.29,16.83857143
13,8,20150401,20150430,H16:H19,NHB,Resident,298.69,70.28
2,17,20150401,20150430,H07:H10,NHB,Visitor,770.8,67.02608696
17,9,20150401,20150430,H07:H10,NHB,Resident,2746.88,68.672
15,10,20150401,20150430,H07:H10,HBW,Resident,481.7,44.36710526
7,15,20150401,20150430,H16:H19,NHB,Resident,2682.92,26.9640201
20,10,20150401,20150430,H16:H19,HBW,Resident,1550.1,22.03933649
20,11,20150401,20150430,H16:H19,NHB,Resident,995.12,14.01577465
17,16,20150401,20150430,H07:H10,NHB,Resident,2102.71,126.0299369
5,34,20150401,20150430,H16:H19,NHB,Resident,4.41,4.41
14,25,20150401,20150430,H07:H10,HBO,Resident,198.04,18.56625
25,11,20150401,20150430,H07:H10,HBO,Resident,194.46,18.81870968
17,11,20150401,20150430,H16:H19,HBO,Resident,1955.14,420.8981944
11,2,20150401,20150430,H16:H19,NHB,Resident,1036.21,38.61652174
11,17,20150401,20150430,H07:H10,HBW,Resident,3396.88,323.8550847
16,24,20150401,20150430,H07:H10,NHB,Resident,179.68,26.61925926
11,4,20150401,20150430,H16:H19,NHB,Visitor,162.69,15.49428571
17,6,20150401,20150430,H07:H10,NHB,Resident,344.92,27.5936
25,9,20150401,20150430,H16:H19,NHB,Visitor,167.88,51.09391304
10,13,20150401,20150430,H07:H10,NHB,Visitor,1627.55,63.68673913
36,21,20150401,20150430,H07:H10,HBW,Resident,100.38,5.576666667
10,2,20150401,20150430,H07:H10,HBW,Resident,4130.94,27.77102521
10,14,20150401,20150430,H07:H10,NHB,Visitor,939.41,126.189403
11,31,20150401,20150430,H07:H10,NHB,Resident,414.76,98.03418182
15,4,20150401,20150430,H07:H10,HBW,Resident,438.04,5.544810127
14,12,20150401,20150430,H16:H19,HBO,Resident,881.75,22.04375
12,14,20150401,20150430,H16:H19,HBO,Resident,741.16,49.88576923
17,19,20150401,20150430,H07:H10,HBO,Resident,105.51,22.93695652
19,10,20150401,20150430,H16:H19,HBO,Resident,400.06,31.2546875
10,19,20150401,20150430,H16:H19,HBO,Resident,369.94,16.32088235
15,14,20150401,20150430,H16:H19,HBO,Resident,2034.77,229.2698592
10,17,20150401,20150430,H07:H10,HBW,Resident,1579.18,157.2034389
17,10,20150401,20150430,H16:H19,HBW,Resident,1011.88,174.2309934
36,21,20150401,20150430,H07:H10,NHB,Resident,61.33,20.44333333
24,14,20150401,20150430,H07:H10,NHB,Resident,229.58,44.79609756
24,13,20150401,20150430,H16:H19,NHB,Visitor,529.2,57.99452055
14,38,20150401,20150430,H16:H19,HBO,Resident,187.23,39.00625
37,10,20150401,20150430,H16:H19,HBO,Resident,45.76,11.44
11,27,20150401,20150430,H07:H10,HBW,Resident,77.67,9.70875
11,6,20150401,20150430,H07:H10,HBW,Resident,301.57,28.45
16,12,20150401,20150430,H07:H10,NHB,Resident,273.46,79.15947368
13,21,20150401,20150430,H16:H19,HBW,Resident,308.29,40.33700935
2,11,20150401,20150430,H16:H19,NHB,Visitor,1297.27,83.24727273
22,11,20150401,20150430,H16:H19,NHB,Resident,108.83,19.78727273
26,13,20150401,20150430,H07:H10,HBO,Resident,215.81,37.20862069
24,9,20150401,20150430,H16:H19,NHB,Visitor,556.08,48.0562963
17,19,20150401,20150430,H16:H19,NHB,Resident,319.66,56.71387097
11,20,20150401,20150430,H16:H19,NHB,Resident,207.9,20.79
13,11,20150401,20150430,H07:H10,HBW,Resident,1039.38,34.93714286
20,2,20150401,20150430,H16:H19,NHB,Visitor,1302.19,49.3721327
20,14,20150401,20150430,H07:H10,HBW,Resident,77.85,5.307954545
14,20,20150401,20150430,H16:H19,HBW,Resident,62.62,12.12
9,15,20150401,20150430,H16:H19,HBO,Resident,1009.4,11.60229885
17,19,20150401,20150430,H07:H10,NHB,Resident,274.87,72.33421053
19,17,20150401,20150430,H16:H19,NHB,Resident,384.58,80.63774194
16,14,20150401,20150430,H07:H10,NHB,Visitor,527.22,74.35153846
2,10,20150401,20150430,H07:H10,NHB,Visitor,3693.44,86.82589512
26,2,20150401,20150430,H07:H10,HBW,Resident,364.9,9.862162162
2,20,20150401,20150430,H16:H19,HBW,Resident,83.38,8.776842105
10,18,20150401,20150430,H16:H19,NHB,Resident,858.35,5.50224359
14,10,20150401,20150430,H16:H19,HBO,Resident,745.93,19.62973684
36,16,20150401,20150430,H16:H19,NHB,Resident,501.53,12.08506024
16,40,20150401,20150430,H16:H19,HBO,Resident,229.03,6.361944444
2,14,20150401,20150430,H07:H10,NHB,Visitor,1181.36,177.5454335
20,15,20150401,20150430,H16:H19,HBW,Resident,559.65,153.2375
20,7,20150401,20150430,H16:H19,NHB,Resident,389.89,28.88074074
15,14,20150401,20150430,H07:H10,HBW,Resident,7072.07,739.1711582
14,15,20150401,20150430,H16:H19,HBW,Resident,5584.08,1190.82188
10,14,20150401,20150430,H07:H10,HBW,Resident,1474.1,108.9236453
13,11,20150401,20150430,H16:H19,HBW,Resident,3403.21,176.5816509
9,2,20150401,20150430,H07:H10,NHB,Visitor,461.37,26.74608696
12,11,20150401,20150430,H07:H10,NHB,Resident,2155.58,29.93861111
32,17,20150401,20150430,H07:H10,HBW,Resident,264.89,30.56423077
9,14,20150401,20150430,H07:H10,NHB,Visitor,265.35,25.88780488
12,11,20150401,20150430,H16:H19,HBW,Resident,2925.61,7.33235589
14,11,20150401,20150430,H07:H10,HBW,Resident,2808.2,51.05818182
32,11,20150401,20150430,H16:H19,HBW,Resident,113.96,20.11058824
2,10,20150401,20150430,H07:H10,HBO,Resident,2642.9,48.05272727
10,2,20150401,20150430,H16:H19,HBO,Resident,3717.15,31.99842181
20,11,20150401,20150430,H07:H10,HBO,Resident,56.83,4.059285714
11,20,20150401,20150430,H16:H19,HBO,Resident,199.35,5.111538462
11,9,20150401,20150430,H07:H10,HBW,Resident,1012.12,96.04058394
11,17,20150401,20150430,H07:H10,NHB,Visitor,814.4,109.4991597
11,7,20150401,20150430,H07:H10,HBW,Resident,472.36,28.92
14,12,20150401,20150430,H07:H10,NHB,Resident,777.07,81.18641791
33,11,20150401,20150430,H16:H19,NHB,Resident,143.7,28.74
37,14,20150401,20150430,H07:H10,HBO,Resident,197.03,65.67666667
14,9,20150401,20150430,H16:H19,HBW,Resident,370.27,21.15828571
17,32,20150401,20150430,H07:H10,HBW,Resident,71.7,26.07272727
17,16,20150401,20150430,H16:H19,HBW,Resident,3126.23,91.7551782
9,2,20150401,20150430,H16:H19,HBW,Resident,171.2,8.351219512
11,12,20150401,20150430,H07:H10,NHB,Resident,2989.75,78.86630695
17,6,20150401,20150430,H16:H19,HBO,Resident,919.43,19.42457746
17,14,20150401,20150430,H16:H19,NHB,Resident,2437.7,549.2539241
16,14,20150401,20150430,H07:H10,HBO,Resident,1566.35,175.3376866
2,14,20150401,20150430,H07:H10,HBW,Resident,870.83,83.12468182
14,16,20150401,20150430,H07:H10,NHB,Resident,1341.38,182.3234951
16,21,20150401,20150430,H16:H19,NHB,Resident,135.1,49.12727273
10,2,20150401,20150430,H07:H10,NHB,Visitor,4482.62,96.10517611
17,7,20150401,20150430,H16:H19,NHB,Resident,2506.66,38.3672449
2,14,20150401,20150430,H16:H19,NHB,Resident,693.6,172.055814
14,6,20150401,20150430,H07:H10,NHB,Visitor,246.71,6.667837838
11,8,20150401,20150430,H16:H19,NHB,Resident,283.5,32.96511628
17,31,20150401,20150430,H16:H19,HBO,Resident,369.52,46.9231746
14,5,20150401,20150430,H16:H19,HBO,Resident,215.07,39.61815789
10,29,20150401,20150430,H16:H19,NHB,Resident,46.49,15.49666667
15,20,20150401,20150430,H07:H10,NHB,Resident,284.66,49.8155
20,15,20150401,20150430,H16:H19,NHB,Resident,477.18,86.76
14,8,20150401,20150430,H16:H19,HBO,Resident,319.22,86.56813559
15,9,20150401,20150430,H16:H19,HBO,Resident,571.59,5.83255102
16,11,20150401,20150430,H07:H10,HBW,Resident,993.02,95.22109589
11,2,20150401,20150430,H16:H19,HBO,Resident,1025.08,29.6265896
4,15,20150401,20150430,H16:H19,HBO,Resident,386.8,7.162962963
9,14,20150401,20150430,H16:H19,NHB,Visitor,291.16,25.31826087
23,31,20150401,20150430,H16:H19,HBO,Resident,58.93,7.36625
17,40,20150401,20150430,H16:H19,NHB,Resident,255.99,66.06193548
11,13,20150401,20150430,H16:H19,HBO,Resident,1310.32,45.97614035
10,20,20150401,20150430,H07:H10,HBO,Resident,748.46,44.4629703
11,15,20150401,20150430,H16:H19,NHB,Resident,1973.86,310.2723077
16,17,20150401,20150430,H16:H19,NHB,Resident,3406.53,214.1247429
24,5,20150401,20150430,H16:H19,NHB,Visitor,66.17,6.617
11,15,20150401,20150430,H07:H10,HBW,Resident,560.65,26.38352941
6,14,20150401,20150430,H07:H10,HBW,Resident,1856.22,57.33498069
14,6,20150401,20150430,H16:H19,HBW,Resident,1676.28,144.1145701
21,13,20150401,20150430,H07:H10,HBO,Resident,187.06,7.794166667
31,9,20150401,20150430,H07:H10,NHB,Visitor,49.73,14.20857143
17,21,20150401,20150430,H16:H19,HBO,Resident,627.29,46.46592593
23,31,20150401,20150430,H07:H10,HBW,Resident,65.12,4.07
7,14,20150401,20150430,H07:H10,NHB,Resident,845.12,106.4225185
2,20,20150401,20150430,H16:H19,NHB,Resident,291.6,27.50943396
20,2,20150401,20150430,H16:H19,NHB,Resident,650.46,37.76864516
15,24,20150401,20150430,H07:H10,NHB,Visitor,344.13,61.9434
39,32,20150401,20150430,H07:H10,NHB,Resident,6.12,6.12
17,7,20150401,20150430,H16:H19,HBO,Resident,1388.69,21.20137405
11,7,20150401,20150430,H07:H10,HBO,Resident,586.41,52.12533333
6,24,20150401,20150430,H07:H10,NHB,Visitor,144.95,14.495
26,24,20150401,20150430,H16:H19,NHB,Resident,16.61,8.305
16,36,20150401,20150430,H07:H10,NHB,Resident,326.16,26.0928
13,10,20150401,20150430,H16:H19,HBW,Resident,3072.05,15.05906863
12,14,20150401,20150430,H07:H10,NHB,Resident,921.65,34.91098485
29,17,20150401,20150430,H16:H19,HBW,Resident,73.07,12.17833333
17,29,20150401,20150430,H16:H19,HBW,Resident,106.02,17.67
15,6,20150401,20150430,H16:H19,HBW,Resident,1152.05,6.857440476
10,13,20150401,20150430,H07:H10,HBO,Resident,1949.68,72.47881041
13,10,20150401,20150430,H16:H19,HBO,Resident,1739.49,62.37215139
9,25,20150401,20150430,H07:H10,HBW,Resident,120.25,5.22826087
35,13,20150401,20150430,H07:H10,NHB,Resident,43.31,10.8275
3,11,20150401,20150430,H07:H10,NHB,Visitor,210.13,20.33516129
14,21,20150401,20150430,H16:H19,NHB,Resident,308.68,55.12142857
15,6,20150401,20150430,H07:H10,NHB,Resident,2660.54,33.84910941
13,9,20150401,20150430,H07:H10,NHB,Resident,306.22,27.21955556
16,11,20150401,20150430,H16:H19,HBO,Resident,1062.11,137.4495294
36,6,20150401,20150430,H07:H10,NHB,Resident,39.66,6.61
21,9,20150401,20150430,H07:H10,NHB,Visitor,123.02,14.47294118
9,21,20150401,20150430,H16:H19,NHB,Visitor,185.18,5.786875
15,17,20150401,20150430,H07:H10,HBO,Resident,2908.69,260.1809862
34,15,20150401,20150430,H16:H19,NHB,Resident,345.13,121.8105882
11,15,20150401,20150430,H16:H19,HBW,Resident,1644.72,246.0051282
14,3,20150401,20150430,H16:H19,NHB,Resident,427.56,59.20061538
3,11,20150401,20150430,H16:H19,HBO,Resident,164.33,11.73785714
38,36,20150401,20150430,H07:H10,HBO,Resident,130.48,10.87333333
36,17,20150401,20150430,H07:H10,NHB,Resident,263.59,59.30775
10,2,20150401,20150430,H16:H19,HBW,Resident,1924.41,17.60131098
26,10,20150401,20150430,H07:H10,HBO,Resident,251.26,8.664137931
6,11,20150401,20150430,H07:H10,NHB,Visitor,201.79,7.473703704
20,31,20150401,20150430,H16:H19,NHB,Resident,132.85,39.36296296
11,12,20150401,20150430,H16:H19,NHB,Resident,3763.23,22.62462926
24,2,20150401,20150430,H07:H10,NHB,Visitor,2908.23,263.7365441
7,11,20150401,20150430,H16:H19,HBO,Resident,484.06,55.32114286
11,20,20150401,20150430,H07:H10,NHB,Visitor,513.79,55.33123077
11,14,20150401,20150430,H16:H19,HBO,Resident,3632.34,41.69113343
14,13,20150401,20150430,H07:H10,HBO,Resident,355.63,58.45972603
10,4,20150401,20150430,H16:H19,HBO,Resident,90.7,13.95384615
11,17,20150401,20150430,H07:H10,HBO,Resident,2488.06,311.0075
13,17,20150401,20150430,H07:H10,NHB,Visitor,265.95,50.31486486
36,34,20150401,20150430,H16:H19,NHB,Visitor,11.04,5.52
34,11,20150401,20150430,H16:H19,NHB,Visitor,49.72,6.215
17,13,20150401,20150430,H07:H10,HBO,Resident,924.51,91.79531915
14,10,20150401,20150430,H07:H10,HBW,Resident,614.99,22.1618018
10,14,20150401,20150430,H16:H19,HBO,Resident,550.66,55.62222222
4,17,20150401,20150430,H16:H19,NHB,Resident,162.72,6.258461538
34,31,20150401,20150430,H07:H10,HBO,Resident,53.1,15.17142857
11,34,20150401,20150430,H07:H10,NHB,Resident,280.94,32.66744186
7,21,20150401,20150430,H07:H10,NHB,Resident,185.23,6.387241379
21,9,20150401,20150430,H16:H19,NHB,Resident,843.5,88.47902098
32,11,20150401,20150430,H07:H10,HBO,Resident,133.15,20.48461538
26,12,20150401,20150430,H07:H10,HBW,Resident,161.5,10.76666667
12,26,20150401,20150430,H16:H19,HBW,Resident,157.43,31.486
36,11,20150401,20150430,H16:H19,HBW,Resident,84.23,9.358888889
39,15,20150401,20150430,H07:H10,NHB,Resident,237.41,46.16305556
19,10,20150401,20150430,H16:H19,NHB,Resident,457.64,13.07542857
17,6,20150401,20150430,H16:H19,HBW,Resident,1134.49,72.60736
13,25,20150401,20150430,H16:H19,NHB,Visitor,230.33,40.30775
12,20,20150401,20150430,H07:H10,HBW,Resident,365.78,19.77189189
16,7,20150401,20150430,H16:H19,HBO,Resident,1796.86,34.44460064
7,16,20150401,20150430,H16:H19,HBO,Resident,1798.9,24.8982699
9,13,20150401,20150430,H07:H10,HBW,Resident,685.35,32.8968
6,15,20150401,20150430,H16:H19,NHB,Resident,3384.43,19.86945205
9,12,20150401,20150430,H07:H10,NHB,Resident,82.68,11.81142857
16,11,20150401,20150430,H16:H19,NHB,Visitor,514.22,48.64243243
7,39,20150401,20150430,H16:H19,NHB,Resident,85.06,6.543076923
16,6,20150401,20150430,H16:H19,HBO,Resident,1460.6,20.38046512
15,35,20150401,20150430,H07:H10,HBW,Resident,215.9,18.50571429
24,2,20150401,20150430,H16:H19,NHB,Visitor,4883.37,521.5249515
16,31,20150401,20150430,H16:H19,HBO,Resident,153.15,51.05
33,31,20150401,20150430,H16:H19,HBO,Resident,48.11,8.018333333
13,11,20150401,20150430,H07:H10,NHB,Resident,1071.74,86.89783784
12,25,20150401,20150430,H07:H10,HBW,Resident,270.87,30.95657143
25,12,20150401,20150430,H16:H19,HBW,Resident,242.78,40.46333333
2,4,20150401,20150430,H07:H10,NHB,Visitor,154.37,13.42347826
17,9,20150401,20150430,H16:H19,HBO,Resident,2798.51,41.92524345
3,14,20150401,20150430,H07:H10,NHB,Resident,155.93,23.98923077
13,16,20150401,20150430,H16:H19,HBO,Resident,329.27,117.5964286
17,2,20150401,20150430,H07:H10,HBO,Resident,826.39,149.2093056
20,17,20150401,20150430,H16:H19,HBW,Resident,871.4,70.17986577
4,11,20150401,20150430,H07:H10,HBW,Resident,255.29,15.47212121
16,7,20150401,20150430,H07:H10,HBW,Resident,1010.21,28.86314286
7,16,20150401,20150430,H16:H19,HBW,Resident,934.44,6.820729927
14,17,20150401,20150430,H16:H19,HBW,Resident,2397.22,585.5278736
17,10,20150401,20150430,H16:H19,HBO,Resident,826.22,115.9607018
8,14,20150401,20150430,H07:H10,NHB,Resident,502.85,53.33257576
11,24,20150401,20150430,H16:H19,HBO,Resident,201.41,13.42733333
14,15,20150401,20150430,H07:H10,HBW,Resident,734.34,53.99558824
20,7,20150401,20150430,H16:H19,HBW,Resident,197.62,29.06176471
2,34,20150401,20150430,H16:H19,HBO,Resident,55.24,23.67428571
17,34,20150401,20150430,H16:H19,NHB,Resident,727.73,134.7648148
25,11,20150401,20150430,H07:H10,NHB,Visitor,346,45.69811321
14,16,20150401,20150430,H07:H10,HBO,Resident,959.23,95.39303867
16,14,20150401,20150430,H16:H19,HBO,Resident,1590.78,169.3410968
11,31,20150401,20150430,H07:H10,HBO,Resident,394.5,80.51020408
6,16,20150401,20150430,H07:H10,HBO,Resident,1602,34.3776824
13,11,20150401,20150430,H07:H10,HBO,Resident,997.42,45.33727273
9,21,20150401,20150430,H07:H10,NHB,Resident,497.06,37.2795
10,6,20150401,20150430,H16:H19,HBW,Resident,140.03,7.779444444
16,7,20150401,20150430,H16:H19,HBW,Resident,924.12,12.74648276
10,14,20150401,20150430,H16:H19,HBW,Resident,444.22,36.01783784
36,16,20150401,20150430,H07:H10,HBW,Resident,189.95,30.63709677
31,7,20150401,20150430,H07:H10,NHB,Visitor,13.88,6.94
12,17,20150401,20150430,H07:H10,NHB,Visitor,162.45,36.92045455
12,10,20150401,20150430,H16:H19,NHB,Visitor,454.13,21.28734375
17,13,20150401,20150430,H07:H10,NHB,Resident,1261.59,185.3520853
2,21,20150401,20150430,H16:H19,NHB,Resident,348.7,30.51125
10,7,20150401,20150430,H16:H19,NHB,Visitor,110.52,14.736
11,6,20150401,20150430,H16:H19,HBW,Resident,244.39,30.54875
39,16,20150401,20150430,H07:H10,HBW,Resident,237.14,35.13185185
16,39,20150401,20150430,H16:H19,HBW,Resident,210.18,46.70666667
39,14,20150401,20150430,H16:H19,HBO,Resident,256.38,16.02375
12,31,20150401,20150430,H16:H19,NHB,Resident,142.79,21.4185
31,9,20150401,20150430,H16:H19,NHB,Resident,126.77,30.18333333
19,16,20150401,20150430,H07:H10,HBO,Resident,18.83,6.276666667
16,19,20150401,20150430,H16:H19,HBO,Resident,43.31,6.187142857
19,17,20150401,20150430,H16:H19,NHB,Visitor,102.18,21.89571429
7,2,20150401,20150430,H16:H19,HBW,Resident,100.91,23.28692308
34,14,20150401,20150430,H07:H10,HBW,Resident,648.63,41.05253165
14,34,20150401,20150430,H16:H19,HBW,Resident,437.36,49.51245283
11,5,20150401,20150430,H07:H10,HBO,Resident,255.92,28.43555556
15,11,20150401,20150430,H16:H19,HBO,Resident,1161.17,201.3589595
13,2,20150401,20150430,H07:H10,HBW,Resident,1400.17,26.92634615
16,17,20150401,20150430,H16:H19,HBW,Resident,1319.64,58.39115044
14,20,20150401,20150430,H16:H19,HBO,Resident,87.4,9.04137931
11,13,20150401,20150430,H07:H10,NHB,Resident,1831.72,84.54092308
19,36,20150401,20150430,H16:H19,HBO,Resident,6.36,3.18
9,20,20150401,20150430,H07:H10,HBO,Resident,156.28,7.103636364
6,13,20150401,20150430,H07:H10,HBW,Resident,196.19,27.06068966
13,6,20150401,20150430,H16:H19,HBW,Resident,146.97,35.2728
14,24,20150401,20150430,H07:H10,NHB,Visitor,2652.87,409.736466
17,20,20150401,20150430,H07:H10,HBW,Resident,1284.86,84.84924528
6,19,20150401,20150430,H07:H10,NHB,Resident,64.84,19.452
14,25,20150401,20150430,H07:H10,HBW,Resident,266.94,24.71666667
25,14,20150401,20150430,H16:H19,HBW,Resident,345.89,36.03020833
7,10,20150401,20150430,H16:H19,NHB,Visitor,99.25,13.23333333
14,11,20150401,20150430,H07:H10,NHB,Resident,4626.65,172.5866571
11,34,20150401,20150430,H16:H19,NHB,Resident,203.47,19.0753125
15,16,20150401,20150430,H07:H10,HBO,Resident,5585.38,209.2140068
25,15,20150401,20150430,H16:H19,HBW,Resident,632.33,213.0677174
18,24,20150401,20150430,H16:H19,NHB,Visitor,83.87,12.90307692
10,15,20150401,20150430,H07:H10,HBW,Resident,160.98,33.5375
6,20,20150401,20150430,H07:H10,NHB,Resident,183.91,30.65166667
11,14,20150401,20150430,H16:H19,NHB,Visitor,2197.13,102.6696262
7,17,20150401,20150430,H16:H19,HBO,Resident,1149.87,26.25273973
11,17,20150401,20150430,H16:H19,HBW,Resident,1029.33,96.4996875
31,9,20150401,20150430,H07:H10,NHB,Resident,145.28,18.94956522
21,2,20150401,20150430,H07:H10,HBW,Resident,269.82,7.820869565
2,21,20150401,20150430,H16:H19,HBW,Resident,260.44,18.60285714
11,36,20150401,20150430,H16:H19,NHB,Resident,290.45,5.809
15,13,20150401,20150430,H07:H10,HBO,Resident,612.71,142.9656667
11,21,20150401,20150430,H07:H10,HBW,Resident,617.24,12.99452632
21,11,20150401,20150430,H07:H10,HBW,Resident,285.6,4.262686567
15,16,20150401,20150430,H16:H19,NHB,Visitor,532.56,13.65538462
40,14,20150401,20150430,H07:H10,HBW,Resident,558.92,31.4
14,17,20150401,20150430,H07:H10,HBO,Resident,789.25,78.40231788
8,14,20150401,20150430,H07:H10,HBW,Resident,523.54,18.92313253
14,31,20150401,20150430,H16:H19,NHB,Resident,454.28,100.2088235
15,40,20150401,20150430,H16:H19,HBW,Resident,175.56,6.752307692
17,15,20150401,20150430,H16:H19,NHB,Visitor,311.4,19.4625
10,17,20150401,20150430,H07:H10,NHB,Visitor,769.59,58.63542857
17,11,20150401,20150430,H16:H19,NHB,Visitor,581.77,88.37012658
10,2,20150401,20150430,H07:H10,HBO,Resident,2429.97,25.85074468
13,17,20150401,20150430,H16:H19,NHB,Visitor,373.49,31.78638298
14,17,20150401,20150430,H16:H19,NHB,Resident,3403.81,747.3309779
15,14,20150401,20150430,H16:H19,NHB,Visitor,782.14,90.78410714
11,17,20150401,20150430,H16:H19,NHB,Visitor,586.71,83.81571429
8,17,20150401,20150430,H16:H19,HBO,Resident,380.02,18.09619048
16,11,20150401,20150430,H07:H10,NHB,Resident,1149.44,215.099883
11,15,20150401,20150430,H16:H19,HBO,Resident,1062.14,190.8035928
7,10,20150401,20150430,H07:H10,NHB,Resident,145.39,31.60652174
21,2,20150401,20150430,H16:H19,NHB,Resident,574.27,44.94286957
25,17,20150401,20150430,H07:H10,NHB,Visitor,509.44,62.80767123
25,2,20150401,20150430,H16:H19,NHB,Visitor,1148.05,177.6744048
14,40,20150401,20150430,H07:H10,HBO,Resident,162.91,38.78809524
40,14,20150401,20150430,H16:H19,HBO,Resident,247.2,14.12571429
14,19,20150401,20150430,H16:H19,NHB,Resident,137.75,29.51785714
14,25,20150401,20150430,H16:H19,NHB,Visitor,1420.17,213.7149029
13,11,20150401,20150430,H16:H19,HBO,Resident,2143.19,172.605906
2,24,20150401,20150430,H16:H19,NHB,Visitor,3570.95,369.1771617
30,2,20150401,20150430,H16:H19,NHB,Resident,46.19,5.132222222
2,15,20150401,20150430,H16:H19,NHB,Resident,522.54,162.568
11,22,20150401,20150430,H07:H10,HBO,Resident,99.76,7.125714286
22,14,20150401,20150430,H07:H10,NHB,Resident,129.99,14.44333333
12,9,20150401,20150430,H16:H19,NHB,Resident,157.26,31.452
35,17,20150401,20150430,H07:H10,HBW,Resident,141.79,17.72375
17,33,20150401,20150430,H16:H19,NHB,Resident,323.95,77.13095238
33,14,20150401,20150430,H16:H19,HBO,Resident,195.92,25.55478261
13,2,20150401,20150430,H16:H19,HBW,Resident,1018.65,48.67269625
9,2,20150401,20150430,H07:H10,HBO,Resident,245.89,15.0544898
11,14,20150401,20150430,H07:H10,NHB,Visitor,3763.51,135.866787
24,19,20150401,20150430,H16:H19,NHB,Visitor,198.06,33.01
27,11,20150401,20150430,H07:H10,HBO,Resident,154.88,25.81333333
11,40,20150401,20150430,H16:H19,HBO,Resident,97.63,6.973571429
25,17,20150401,20150430,H07:H10,HBO,Resident,242.33,50.72023256
16,7,20150401,20150430,H07:H10,HBO,Resident,1129.73,42.51672043
9,21,20150401,20150430,H07:H10,HBW,Resident,554.9,11.21010101
11,20,20150401,20150430,H07:H10,NHB,Resident,814.62,53.79566038
6,14,20150401,20150430,H16:H19,NHB,Resident,526.55,66.65189873
23,2,20150401,20150430,H07:H10,HBW,Resident,182.42,33.16727273
3,14,20150401,20150430,H16:H19,NHB,Resident,86.2,5.746666667
27,13,20150401,20150430,H16:H19,NHB,Resident,55.33,6.147777778
10,12,20150401,20150430,H16:H19,HBO,Resident,1590.46,17.2876087
11,16,20150401,20150430,H07:H10,HBO,Resident,1738.5,175.8033708
17,8,20150401,20150430,H16:H19,HBW,Resident,990.13,18.44962733
14,24,20150401,20150430,H07:H10,HBW,Resident,204.05,14.23604651
31,14,20150401,20150430,H07:H10,NHB,Resident,239.94,93.63512195
17,36,20150401,20150430,H16:H19,NHB,Resident,467.68,89.69205479
6,15,20150401,20150430,H07:H10,HBO,Resident,2388.4,34.21776504
26,11,20150401,20150430,H16:H19,NHB,Resident,228.75,36.89516129
